ppin,name,address,city,state,zip,latitude,longitude,gradeRange,enrollment,phone,type
A1902328,GROTON SCHOOL,PO BOX 991,GROTON,MA,01450,42.593954,-71.584480,,379,9784487510,private
A1902330,HIGH ROAD SCHOOL OF MA,450 PLEASANT ST,EAST BRIDGEWATER,MA,02333,42.041620,-70.985581,,22,5082323005,private
A1902339,MAIMONIDES,34 PHILBRICK RD,BROOKLINE,MA,02445,42.330071,-71.130306,,344,6172324452,private
A1902341,MERRIMAC HEIGHTS ACADEMY,102 W MAIN ST,MERRIMAC,MA,01860,42.825700,-71.015821,9-12,13,9783848290,private
A1902352,SEVEN HILLS/STETSON SCHOOL,455 S ST,BARRE,MA,01005,42.410114,-72.107754,,60,9783554541,private
A1902354,SOLSTICE SCHOOL,20 BOWLERY DR,ROWLEY,MA,01969,42.738170,-70.881251,,19,9789482346,private
A1902357,SOUTH SHORE CHRISTIAN ACADEMY,45 BROAD ST,WEYMOUTH,MA,02188,42.214853,-70.965067,,248,7813314340,private
A1902361,THE ACADEMY AT CHARLEMONT,1359 ROUTE 2,CHARLEMONT,MA,01339,42.619276,-72.825860,,78,4133394912,private
A1902372,WALKER SCHOOL,1968 CENTRAL AVE,NEEDHAM,MA,02492,42.259650,-71.269331,PK-PK,72,7814494500,private
A1902391,BLOOMFIELD CHRISTIAN SCHOOL,3570 TELEGRAPH RD,BLOOMFIELD HILLS,MI,48302,42.586681,-83.282329,,161,2487786085,private
A1902439,HERITAGE CHRISTIAN ACADEMY,6312 QUAIL RUN DR,KALAMAZOO,MI,49009,42.276671,-85.673558,,181,2693721400,private
A1902476,NOTRE DAME PREPARATORY SCHOOL AND MARIST ACADEMY,1300 GIDDINGS RD,PONTIAC,MI,48340,42.673761,-83.257929,,989,2483735300,private
A1902481,NOTTAWA CHRISTIAN DAY SCHOOL,26239 M 86,STURGIS,MI,49091,41.918730,-85.444605,,23,5743547835,private
A1902482,NOVI CHRISTIAN ACADEMY,40800 W 13 MILE RD,NOVI,MI,48377,42.512880,-83.449641,,339,2486687100,private
A1902531,YESHIVAS DARCHEI TORAH-GIRLS,21550 W 12 MILE RD,SOUTHFIELD,MI,48076,42.502480,-83.257591,,444,2489481080,private
A1902532,ACADEMY OF HOLY ANGELS,6600 NICOLLET AVE,RICHFIELD,MN,55423,44.882460,-93.280691,,640,6127982600,private
A1902535,AGAPE CHRISTI ACADEMY,6500 BAKER RD,EDEN PRAIRIE,MN,55346,44.884710,-93.448681,,102,9528560103,private
A1902538,ANCHOR ACADEMY,1569 CIR DR,WINONA,MN,55987,44.019110,-91.613751,,6,5074598757,private
A1902539,ARETE ACADEMY,4330 CEDAR LAKE RD S,SAINT LOUIS PARK,MN,55416,44.965313,-93.333855,,15,9528555242,private
A1902550,ELMENDORF CHRISTIAN SCHOOL,42668 600TH AVE,MOUNTAIN LAKE,MN,56159,43.864811,-94.876889,,54,5074273041,private
A1902551,F.H.L. ACADEMY,18633 350TH ST,BAGLEY,MN,56621,47.513964,-95.391572,,68,2186942048,private
A1902555,FOOTHILLS CHRISTIAN ACADEMY,210 FIRST AVE E,BACKUS,MN,56435,46.823880,-94.515201,,42,2189473277,private
A1902579,NEUHOF SCHOOL,40394 570TH AVE,MOUNTAIN LAKE,MN,56159,43.898389,-94.933736,,14,5074272500,private
A1902605,AGAPE MONTESSORI CHRISTIAN ACADEMY,822 MAIN ST,VICKSBURG,MS,39183,32.353480,-90.879481,,80,6016340092,private
A1902619,KEMPER ACADEMY,149 WALNUT AVE,DE KALB,MS,39328,32.779519,-88.673133,,173,6017432232,private
A1902625,PRESBYTERIAN CHRISTIAN SCHOOL,221 BONHOMIE RD,HATTIESBURG,MS,39401,31.285126,-89.311758,,909,6015990444,private
A1902632,THE UNIVERSITY OF MISSISSIPPI HIGH SCHOOL,PO BOX 1848,UNIVERSITY,MS,38677,34.371352,-89.546195,,226,6629151296,private
A1902641,AL-MANARA ACADEMY,929 BIG BEND RD,MANCHESTER,MO,63021,38.568480,-90.508221,K-12,83,3144805659,private
A1902655,GRACE CLASSICAL ACADEMY,2438 E CHERRY ST,SPRINGFIELD,MO,65802,37.202549,-93.246638,,223,4178777910,private
A1902657,HIGH ROAD SCHOOL OF WRIGHT CITY,275 W N SERVICE RD STE P,WRIGHT CITY,MO,63390,38.830692,-91.026823,,37,6362770950,private
A1902690,THE PEMBROKE HILL SCHOOL - WORNALL CAMPUS,400 W 51ST ST,KANSAS CITY,MO,64112,39.036060,-94.593001,,1039,8169361200,private
A1902697,BOZEMAN FIELD SCHOOL,2006 STADIUM DR STE 102,BOZEMAN,MT,59715,45.658647,-111.054483,,19,4065772492,private
A1902705,ST LABRE HIGH SCHOOL,112 ST LABRE CAMPUS DR,ASHLAND,MT,59003,45.605863,-106.282054,,102,4067844561,private
A1902722,MESQUITE CHRISTIAN ACADEMY,315 CALAIS DR STE C,MESQUITE,NV,89027,36.809442,-114.105781,,22,7026135863,private
A1902728,ST NICHOLAS ORTHODOX ACADEMY,16255 S VIRGINIA ST,RENO,NV,89521,39.374110,-119.747881,4-12,8,7755445565,private
A1902730,ST NICHOLAS ORTHODOX ACADEMY,4781 CAUGHLIN PKWY,RENO,NV,89519,39.373342,-119.746942,4-12,8,7755445565,private
A1902734,HAWTHORNE ACADEMY,100 OLD N BRANCH RD,ANTRIM,NH,03440,43.083823,-71.978088,,9,6035886800,private
A1902743,UNITY CHRISTIAN SCHOOL,595 SULLIVAN ST,BERLIN,NH,35703,44.468260,-71.171631,,21,6039150484,private
A1902775,CONG. MIKOR HATORAH,180 SIMS AVE,LAKEWOOD,NJ,08701,40.067613,-74.199010,,57,7323700570,private
A1902778,THE CRAIG SCHOOL HIGH SCHOOL,24 CHANGEBRIDGE RD,MONTVILLE (MORRIS),NJ,07045,40.911381,-74.358653,,35,9733341234,private
A1902785,FOXMAN TORAH INSTITUTE,31 MAPLE AVE,CHERRY HILL,NJ,08002,39.936060,-75.015091,,49,8564828230,private
A1902788,FUSION ACADEMY - MONTCLAIR,427 BLOOMFIELD AVE  3RD FL,MONTCLAIR,NJ,07042,40.813500,-74.216581,,38,9737443539,private
A1902806,LARC SCHOOL,1089 CREEK RD,BELLMAWR,NJ,08031,39.871200,-75.117091,,76,8569333725,private
A1902811,MAARIF SCHOOL,1700 VALLEY RD,WAYNE,NJ,07470,40.810176,-74.186004,,88,9736333820,private
A1902814,MESIVTA KEREN ORAH,1468 S ST,LAKEWOOD,NJ,08701,40.069753,-74.193934,,129,7329617923,private
A1902824,NEW ALLIANCE ACADEMY THE,49 E MIDLAND AVE,PARAMUS,NJ,07652,40.949360,-74.068001,,31,2012250046,private
A1902827,NEW ROAD SCHOOL OF PARLIN,3071 BORDENTOWN AVE,PARLIN,NJ,08859,40.454037,-74.311165,,24,7322387700,private
A1902841,POPE JOHN XXIII HIGH SCHOOL,28 ANDOVER RD,SPARTA,NJ,07871,41.031839,-74.667633,,691,9737296125,private
A1902863,SEDES SAPEINTIAE SCHOOL INC,58 PLEASANT HILL RD,RANDOLPH,NJ,07869,40.908297,-74.413611,,3,9739271187,private
A1902872,SOMERSET BIBLE BAPTIST CHRISTIAN AC,42 CEDAR GROVE LN,SOMERSET,NJ,08873,40.530270,-74.511431,,68,7328059377,private
A1902884,STUART COUNTRY DAY SCHOOL OF THE SACRED HEART,1200 STUART RD,PRINCETON,NJ,08540,40.367490,-74.685803,,332,6099212330,private
A1902888,THE KINGS CHRISTIAN SCHOOL,5 CARNEGIE PLZ,CHERRY HILL,NJ,08003,39.915457,-74.959965,,405,8564896720,private
A1902889,THE NEWGRANGE SCHOOL,800 N RD,PENNINGTON,NJ,08534,40.304996,-74.803938,,83,6095841800,private
A1902895,UTA OF LAKEWOOD INC.,21 GRANITE DR,LAKEWOOD,NJ,08701,40.070291,-74.195153,K-12,694,7322843390,private
A1902896,VIAQUENTI ACADEMY,837 JERSEY AVE,JERSEY CITY,NJ,07310,40.734620,-74.044681,PK-PK,21,2012220033,private
A1902903,YESHIVA GEDOLA OHR CHADOSH,28 CAREY ST,LAKEWOOD,NJ,08701,40.102370,-74.208091,,16,7329012020,private
A1902904,YESHIVA GEDOLAH KEREN HATORAH,1083 BROOK RD,LAKEWOOD,NJ,08701,40.109028,-74.184038,,112,7329421811,private
A1902934,OPEN BIBLE CHRISTIAN ACADEMY,P. O. BOX 1145,WATERFLOW,NM,87421,36.755984,-108.454392,,27,5055985019,private
A1902938,SALAM ACADEMY,8015 MOUNTAIN RD PINE,ALBUQUERQUE,NM,87110,35.091887,-106.556565,,97,5058887688,private
A1902943,SANTA FE PREPARATORY SCHOOL,1101 CAMINO CRUZ DE BLANCA,SANTA FE,NM,87505,35.670950,-105.919881,,327,5059823181,private
A1902951,AARON SCHOOL K - 12,"309 E 45TH STREET, NEW YORK, NEW YORK",NEW YORK,NY,10017,40.744774,-73.983918,,161,2128679594,private
A1902953,ALBANY ACADEMIES,140 ACADEMY RD,ALBANY,NY,12208,42.645950,-73.785531,,671,5184292300,private
A1902961,ATERES BAIS YAAKOV ACADEMY OF ROCKLAND 2,200 SUMMIT PARK RD,SPRING VALLEY,NY,10977,41.116220,-74.075591,,215,8453682200,private
A1902982,BETHEL CHRISTIAN ACADEMY,514 SHENANDOAH RD,HOPEWELL JUNCTION,NY,12533,41.528180,-73.791641,8-12,3,8452267973,private
A1902999,BRIGHT HOPE ACADEMY CENTER,1856 STATE ST,SCHENECTADY,NY,12304,42.778420,-73.902601,,8,5183722004,private
A1903005,CATHEDRAL HIGH SCHOOL,350 E 56TH ST,NEW YORK,NY,10022,40.757656,-73.964057,,489,2126881545,private
A1903011,CHESTERTON ACADEMY OF BUFFALO,5331 GENESEE ST,BOWMANSVILLE,NY,14026,42.941779,-78.681254,,25,7166748101,private
A1903018,CONGREGATION KOIFER NEFESH,70 HIGHVIEW RD,MONSEY,NY,10952,41.120413,-74.089342,,147,8454256034,private
A1903021,CONGREGATION PEER BAIS YAAKOV,133 ROUTE 59,MONSEY,NY,10952,41.107920,-74.077271,,167,8454401300,private
A1903030,EDEN II SCHOOL FOR AUTISTIC CHILDREN,15 BEACH ST,STATEN ISLAND,NY,10304,40.627580,-74.076851,PK-PK,100,7188161422,private
A1903036,GENESIS SCHOOL - CHRISTIAN LIFE CENTER,12749 STATE ROUTE 12E,CHAUMONT,NY,13622,44.059470,-76.115741,,1,3156493050,private
A1903064,LAKE ONTARIO BAPTIST ACADEMY,1425 WALKER LAKE ONTARIO RD,HILTON,NY,14468,43.299630,-77.863351,,46,5859643470,private
A1903067,MAGEN DAVID YESH-ISAAC SHLM E,2130 MCDONALD AVE,BROOKLYN,NY,11223,40.600848,-73.973035,,1457,7186760215,private
A1903070,MAGEN DAVID YESHIVAH HIGH SCHOOL,7801 BAY PKWY,BROOKLYN,NY,11214,40.606230,-73.989101,,1204,7183314002,private
A1903082,MESIVTA TIFERETH JERUSALEM,145 E BROADWAY,NEW YORK,NY,10002,40.713850,-73.991131,,260,2129642830,private
A1903091,MOSDOS SANZ KLAUSENBURG OF MONSEY - SITE 2,PO BOX 242,TALLMAN,NY,10977,41.127860,-74.033101,1-12,330,8455789807,private
A1903096,NAZARETH REGIONAL HIGH SCHOOL,475 E 57TH ST,BROOKLYN,NY,11203,40.643800,-73.922281,,315,7187631100,private
A1903102,OTTO SPECHT SCHOOL THE,260 HUNGRY HOLLOW RD,CHESTNUT RIDGE,NY,10977,41.085670,-74.063601,,28,8453525020,private
A1903107,THE PATHWAY STUDY CENTER INC,4222 17TH AVE,BROOKLYN,NY,11204,40.625580,-73.965111,PK-PK,50,3477131464,private
A1903108,PATHWAYS CHILDRENS SERVICES,1445 MADISON AVE GROUND FL,NEW YORK,NY,10029,40.723510,-73.992221,,11,9172620120,private
A1903113,PROFESSIONAL CHILDRENS SCHOOL,132 W 60TH ST,NEW YORK,NY,10023,40.770460,-73.986021,,110,2125823116,private
A1903117,RUDOLF STEINER SCHOOL,15 E 79TH ST,NEW YORK,NY,10075,40.776780,-73.962831,,244,3473345795,private
A1903163,TALMUD TORAH IMREI BURECH,PO BOX 406,KIAMESHA LAKE,NY,12751,41.700050,-74.655091,,247,8457949915,private
A1903166,THE GENEVA SCHOOL OF MANHATTAN,138 W 90TH ST,NEW YORK,NY,10024,40.789780,-73.972261,K-12,232,2127549988,private
A1903167,THE KEW-FOREST SCHOOL,119-17 UNION TPKE,FOREST HILLS,NY,11375,40.713603,-73.833300,,208,7185513112,private
A1903176,TRILOK SCHOOL AND TRILOK FUSION ARTS INC,143 WAVERLY AVE,BROOKLYN,NY,11205,40.693650,-73.967671,,11,7187971700,private
A1903180,UNION SPRINGS ACADEMY,40 SPRING ST,UNION SPRINGS,NY,13160,42.844345,-76.684578,,90,3158897314,private
A1903181,UNITED CEREBRAL PALSY OF NEW YORK CITY,80 MAIDEN LN -8TH FL,NEW YORK,NY,10038,40.631070,-73.973301,K-K,86,7186870509,private
A1903208,YAD YISROEL,2555 NOSTRAND AVE,BROOKLYN,NY,11210,40.622430,-73.945871,PK-PK,43,7186506400,private
A1903218,BNOS MARGULIA VIZNITZ - DBA OF YESHIVA IMREI CHAIM,971 41ST ST,BROOKLYN,NY,11219,40.644079,-73.994447,,708,7182342000,private
A1903220,YESHIVA KINYAN TORAH,65 COLLEGE RD,MONSEY,NY,10952,41.119600,-74.087694,,112,8453565090,private
A1903224,YESHIVA OF BROOKLYN,1470-74 OCEAN PKY,BROOKLYN,NY,11230,40.612855,-73.969028,,479,7183763775,private
A1903231,YESHIVA OHEL TORAH,91 COLLEGE RD,MONSEY,NY,10952,41.122942,-74.087682,,117,8453713740,private
A1903277,CANTERBURY CLASSICAL SCHOOL,PO BOX 16981,ASHEVILLE,NC,28816,35.577063,-82.592361,,123,8285154015,private
A1903284,CHARLOTTE LEADERSHIP ACADEMY,2723 N GRAHAM ST,CHARLOTTE,NC,28269,35.256016,-80.823871,,64,7704931119,private
A1903288,CHOSEN GENERATION CHRIST. ACADEMY,4114 CREPE MYRTLE ST,MOREHEAD CITY,NC,28557,34.743816,-76.823636,,24,2523424499,private
A1903290,COMBINE ACADEMY,270 CAR FARM RD,LINCOLNTON,NC,28092,35.525620,-81.217331,,99,8635574027,private
A1903297,DYNAMIC OPPORTUNITIES,700 BROOKS AVE,RALEIGH,NC,27607,35.797094,-78.672173,PK-PK,41,9199319294,private
A1903299,EMMA LEE BROADY ACADEMY,PO BOX 1051,GRAHAM,NC,27253,35.961440,-79.321041,,163,3363807339,private
A1903305,FIVE POINTS EDUCATION TRAINING CENTER,PO BOX 2277,KINSTON,NC,28502,35.312548,-77.624205,,42,2522330491,private
A1903313,GRACE CLASSICAL SCHOOL,PO BOX 12034,JACKSONVILLE,NC,28546,34.778269,-77.427450,,111,9105260718,private
A1903314,GRACE CLASSICAL SCHOOL,PO BOX 12034,JACKSONVILLE,NC,28546,34.778269,-77.427450,,103,9105260718,private
A1903327,IMPACT JOURNEY SCHOOL,4705 N CHURCH ST,GREENSBORO,NC,27455,36.145080,-79.792011,PK-PK,44,3369372867,private
A1903331,JACKSONVILLE CHRISTIAN ACADEMY,919 GUM BRANCH RD,JACKSONVILLE,NC,28540,34.774138,-77.411857,,277,9103472358,private
A1903338,LONG HILL CHRISTIAN SCHOOL,PO BOX 545,TROY,NC,27371,35.325500,-79.878351,,16,9105722265,private
A1903340,MACON MULTI-PURPOSE JUVENILE HOME,1950 LAKESIDE DR,FRANKLIN,NC,28734,35.196120,-83.370051,,8,9195594314,private
A1903341,MARIPOSA SCHOOL,203 GREGSON DR,CARY,NC,27511,35.737500,-78.804111,,21,9194610600,private
A1903346,THE GOODALE SCHOOL,75 ZILLICOA ST,ASHEVILLE,NC,28801,35.609940,-82.568491,,7,8282200040,private
A1903352,NORTH SHORE ACADEMY,1355 NC HWY 210,SNEADS FERRY,NC,28460,34.520390,-77.434381,1-12,58,9103277000,private
A1903357,PATHWAY CHRISTIAN ACADEMY,PO BOX 1895,GOLDSBORO,NC,27533,35.362750,-78.009071,,49,9197359176,private
A1903359,PENDERLEA CHRISTIAN ACADEMY,4875 CORA'S GROVE RD,WILLARD,NC,28478,34.476970,-77.987401,,93,9102599899,private
A1903361,POSITIVE DAY SCHOOL,229 N GRAHAM HOPEDALE RD,BURLINGTON,NC,27217,36.099320,-79.405391,,26,3362226066,private
A1903368,PROGRESSIVE LEARNING ACADEMY,309 LONG AVE,ROXBORO,NC,27573,36.394900,-78.991131,,56,3366474788,private
A1903382,ST GERARD HOUSE (GROTTO 2),705 OAKLAND ST,HENDERSONVILLE,NC,28791,35.319890,-82.465331,,13,8286934223,private
A1903385,ASHEVILLE ACADEMY,126 CAMP ELLIOTT RD,BLACK MOUNTAIN,NC,28711,35.525610,-82.203971,,45,8284198100,private
A1903389,THE SCHOOL OF HOPE,111 BURNS ST,FAYETTEVILLE,NC,28301,35.048650,-78.868511,,33,9103395683,private
A1903390,TILLERY CHRISTIAN ACADEMY,PO BOX 816,NORWOOD,NC,28128,35.238840,-80.123101,1-12,41,7046807944,private
A1903391,TIMBERSONG ACADEMY - BAT CAVE,41 HERO'S WAY,HENDERSONVILLE,NC,28792,35.483409,-82.319094,,6,8284362200,private
A1903395,TRUE ABALITIES LRNG. ACADEMY LLC,1152 EXECUTIVE CIR STE 100,CARY,NC,27511,35.765424,-78.782283,PK-PK,4,8048823502,private
A1903410,ATARA GIRLS HIGH SCHOOL,6701 ELBROOK AVE,CINCINNATI,OH,45237,39.193370,-84.450281,,25,5133663946,private
A1903416,CENTER FOR ADOLESCENT SERVICES,333 ACCESS RD,NEW LEBANON,OH,45345,39.748550,-84.376691,,22,9374967295,private
A1903417,CENTER FOR AUTISM / DYSLEXIA  - BUCYRUS,1630 E SOUTHERN AVE,BUCYRUS,OH,44820,40.798020,-82.953641,,42,4196173375,private
A1903419,CLEVELAND CLINIC LERNER SCHOOL FOR AUTISM,2801 MARTIN LUTHER KING JR DR,CLEVELAND,OH,44104,41.482150,-81.609031,K-K,64,2164486421,private
A1903420,YESHIVA HIGH SCHOOL OF CLEVELAND,25400 FAIRMOUNT BLVD,BEACHWOOD,OH,44122,41.485700,-81.499541,,17,2163424088,private
A1903431,HAUGLAND LEARNING CENTER LANCASTER,625 GARFIELD AVE,LANCASTER,OH,43130,39.721520,-82.617681,,27,6146026473,private
A1903438,HIGHLAND COMMUNITY LEARNING CENTER,5120 GODOWN RD,COLUMBUS,OH,43220,40.062770,-83.056301,,61,6142100830,private
A1903439,HILLCREST ACADEMY,246 BONHAM RD,CINCINNATI,OH,45215,39.245780,-84.485901,,51,5135521310,private
A1903449,JEFFERSON COUNTY CHRISTIAN SCHOOL,125 FERNWOOD RD,WINTERSVILLE,OH,43953,40.372960,-80.699071,,208,7402754326,private
A1903454,LAWRENCE SCHOOL-UPPER SCHOOL CAMPUS,10036 OLDE 8 RD,NORTHFIELD,OH,44067,41.332420,-81.533081,,365,4405260003,private
A1903501,SANDUSKY CENTRAL CATHOLIC SCHOOL,410 W JEFFERSON ST,SANDUSKY,OH,44870,41.451395,-82.712128,,522,4196261892,private
A1903504,STEPS EDUCATIONAL GROUP,4040 TAMARACK DR,PARMA,OH,44134,41.359570,-81.712561,,63,4405721337,private
A1903506,THE CENTER FOR AUTISM AND DYSLEXIA,2280 BATON ROUGE,LIMA,OH,45805,40.769623,-84.144940,,59,5673713467,private
A1903528,YESHIVA DERECH HATORAH,1508 WARRENSVILLE CENTER RD,CLEVELAND HEIGHTS,OH,44121,41.518770,-81.536921,,756,2163826248,private
A1903536,COMMUNITY CHRISTIAN ACADEMY,11875 TAYLOR MILL RD,INDEPENDENCE,KY,41051,38.909864,-84.528868,,243,8593567990,private
A1903537,CORN BIBLE ACADEMY,22387 E 1070 ROAD,CLINTON,OK,73601,35.379861,-98.780493,,94,5803432262,private
A1903540,CRISTO REY OKLAHOMA CITY CATHOLIC HIGH SCHOOL INC,900 N PORTLAND AVE,OKLAHOMA CITY,OK,73107,35.475673,-97.582717,,261,4059459100,private
A1903556,3001 THUNDER RD,2448 E 81ST ST STE 600,ALAMAGORDO,NM,88310,32.904095,-105.924637,,63,5754340352,private
A1903560,NEW BEGINNING CHRISTIAN SCHOOL,20 BROADLAWN SHOPPING CTR,ARDMORE,OK,73401,34.193685,-97.134429,1-12,12,5802262120,private
A1903563,OKLAHOMA CHRISTIAN ACADEMY,1101 E 9TH ST,EDMOND,OK,73034,35.647292,-97.465868,,525,4058446478,private
A1903566,OWASSO PREPARATORY ACADEMY,PO BOX 142,OWASSO,OK,74055,36.290574,-95.829206,,263,9188155713,private
A1903573,VERITAS CHRISTIAN SCHOOL,3320  CHARLES F COOPER MEMORIAL DR,SULPHUR,OK,73086,34.507416,-96.994106,,66,5806229097,private
A1903575,VICTORY LIFE ACADEMY,3412 W UNIVERSITY BLVD,DURANT,OK,74701,34.005760,-96.411711,,193,5809200850,private
A1903578,CHRISTA MCAULIFFE ACADEMY - SCHOOL OF ARTS/SCES,5200 MEADOWS RD STE 150,LAKE OSWEGO,OR,97035,45.417110,-122.730341,,549,5032277374,private
A1903583,HIGH DESERT CHRISTIAN ACADEMY,839 S MAIN ST,PRINEVILLE,OR,97754,44.294380,-120.847981,,143,5414160114,private
A1903587,KNOX CLASSICAL ACADEMY,PO BOX 4767,MEDFORD,OR,97501,42.415326,-122.845532,,50,1541531994,private
A1903591,MILO ADVENTIST ACADEMY,PO BOX 278,DAYS CREEK,OR,97429,42.934241,-123.035164,,91,5418253200,private
A1903595,PAIDEIA CLASSICAL CHRISTIAN SCHOOL,P O BOX 676,GLADSTONE,OR,97027,45.391980,-122.600921,,209,5039744711,private
A1903601,SOUTHWEST CHRISTIAN SCHOOL,14605 SW WEIR RD,BEAVERTON,OR,97007,45.449020,-122.828431,,298,5035248000,private
A1903609,VALLEY CATHOLIC HIGH SCHOOL,4275 SW 148TH AVE,BEAVERTON,OR,97078,45.488820,-122.829381,,413,5039061129,private
A1903619,ADELPHOI EDUCATION AT INDIANA,220 REAR 5TH ST,INDIANA,PA,15701,40.626294,-79.148752,,58,7244631456,private
A1903620,ADELPHOI EDUCATION AT KITTANNING,351 N JEFFERSON ST,KITTANNING,PA,16201,40.817590,-79.523691,,34,7245434238,private
A1903626,AL-AQSA ISLAMIC SCHOOL,1501 GERMANTOWN AVE,PHILADELPHIA,PA,19122,39.973910,-75.141361,,271,2157656660,private
A1903629,ANTHONY WAYNE ACADEMY,5538 WAYNE AVE B,PHILADELPHIA,PA,19144,40.031367,-75.178798,,71,2672977782,private
A1903632,ATG LEARNING ACADEMY,PO BOX 742,WARRINGTON,PA,18976,40.262740,-75.181781,,3,2678031751,private
A1903635,BAIS MENACHEM YOUTH DEVELOPMENT PROG,150 S FRANKLIN ST,WILKES BARRE,PA,18701,41.244380,-75.887191,,48,5702394348,private
A1903646,BRADLEY SCHOOL,5180 CAMPBELLS RUN RD,PITTSBURGH,PA,15205,40.443000,-80.154491,,134,4127888219,private
A1903649,BRIDGE VIEW SCHOOL,2254 MCMASTER RD (NORMAN D. YODER),ATLANTIC,PA,16111,41.497152,-80.337668,4-12,47,,private
A1903663,BUXMONT ACADEMY,PO BOX 283,PIPERSVILLE,PA,18947,40.268940,-75.622091,,25,6107189500,private
A1903667,CANAAN CHRISTIAN ACADEMY,30 HEMLOCK RD,LAKE ARIEL,PA,18436,41.491360,-75.396311,,156,5709374848,private
A1903673,CHAMPION CHRISTIAN SCHOOL,2166 INDIAN HEAD RD,CHAMPION,PA,15622,40.024083,-79.382033,,79,7245939200,private
A1903674,CHAMPION CHRISTIAN SCHOOL -DONEGAL,1076 KINGS WAY,DONEGAL,PA,15628,40.102249,-79.381709,,68,7245939200,private
A1903685,CHURCH FARM SCHOOL,1001 E LINCOLN HWY,EXTON,PA,19341,40.031970,-75.591801,,140,6103635343,private
A1903693,COMMUNITY SERVICE FOUNDATION,253 N MAIN ST,SELLERSVILLE,PA,18960,40.361200,-75.311591,,22,2152574131,private
A1903697,COTTAGE SEVEN ACADEMY,920 MORRIS ST,POTTSTOWN,PA,19464,40.248263,-75.627968,,42,4849250254,private
A1903707,DELAWARE CREEK SCHOOL,958 METZ RD,MIFFLINTOWN,PA,17059,40.593230,-77.250631,4-12,30,,private
A1903712,DUBOIS AREA CATHOLIC ELEMENTARY SCHOOL,210 CENTRAL CHRISTIAN RD,DU BOIS,PA,15801,41.119270,-78.787291,,410,8143712570,private
A1903729,FRENCH CREEK MENNONITE SCHOOL,18203 THEURET HILL RD,SAEGERTOWN,PA,16433,41.793050,-80.023161,,72,8143373123,private
A1903731,FUSION ACADEMY - ARDMORE,40 COULTER AVE STE 200,ARDMORE,PA,19003,40.008128,-75.289052,,59,6103657795,private
A1903737,GLOBAL VISION CHRISTIAN SCHOOL,3583 SCOTLAND RD,SCOTLAND,PA,17254,39.966495,-77.595637,,296,7172514080,private
A1903748,GRACE PREP HIGH SCHOOL,848 SCIENCE PARK RD,STATE COLLEGE,PA,16803,40.787300,-77.905441,,55,8148671177,private
A1903750,GRACE WORDS CHRISTIAN ACADEMY,806 W PRINCESS ST,YORK,PA,17401,39.953481,-76.745721,,3,7179006619,private
A1903751,GRAHAM ACADEMY HIGH SCHOOL,469 MILLER ST,LUZERNE,PA,18709,41.284310,-75.888831,,41,5702830641,private
A1903753,GREEN SPRING MENNONITE SCHOOL,868 GREENSPRING RD,NEWVILLE,PA,17241,40.147943,-77.462391,4-12,28,7177763922,private
A1903785,IGNITE LEARNING CENTER,19 W MAIN AVE,MYERSTOWN,PA,17067,40.375720,-76.304351,,10,7175147550,private
A1903792,INTERNATIONAL MONTESSORI SCHOOLS AT ROYERSFORD,70 BUCKWALTER RD STE 750,ROYERSFORD,PA,19468,40.197580,-75.526031,K-K,7,6109484264,private
A1903796,KELLY SCHOOL,P O BOX 69,ELIZABETHTOWN,PA,17022,40.149170,-76.604981,,29,7174892590,private
A1903803,KIDSPEACE NATIONAL CENTERS,5300 KIDSPEACE DR,OREFIELD,PA,18069,40.648779,-75.613602,,130,6107997620,private
A1903804,KIDS PEACE BERKS CAMPUS,704 HAY RD,TEMPLE,PA,19560,40.403288,-75.922209,,31,6109294670,private
A1903809,LAKESIDE GIRLS ACADEMY,"1350 WELSH ROAD, STE 400",NORTH WALES,PA,19454,40.228079,-75.179973,,32,2156549207,private
A1903811,LANCASTER CATHOLIC HIGH SCHOOL,650 JULIETTE AVE,LANCASTER,PA,17601,40.057370,-76.295981,,510,7175090315,private
A1903820,LIFEWORKS ACADEMY,833 E BUTLER AVE,DOYLESTOWN,PA,18901,40.301390,-75.156001,,93,2159332880,private
A1903821,LIGHTHOUSE CHRISTIAN ACADEMY,1347 VERNON ST,HARRISBURG,PA,17104,40.263930,-76.867431,,43,2187667435,private
A1903837,MAIN LINE CLASSICAL ACADEMY INC,455 S ROBERTS RD,BRYN MAWR,PA,19010,40.014410,-75.345871,1-12,74,6105252300,private
A1903840,MAPLE LEAF AMISH SCHOOL,400 MAPLE LEAF RD,DAYTON,PA,16222,40.899091,-79.255240,4-12,25,,private
A1903844,MARTIN SAINTS CLASSICAL HIGH SCHOOL,120 ALLISON RD,ORELAND,PA,19075,40.115770,-75.185331,,48,2674954865,private
A1903849,MESIVTA YESODEI YISROEL,7607 OLD YORK RD,ELKINS PARK,PA,19027,40.067599,-75.132771,,25,7326687152,private
A1903859,MOUNTAIN VIEW,357 MCKEES RD,PORT TREVORTON,PA,17864,40.663160,-76.928071,4-12,17,,private
A1903865,NEW STORY,1245 PERKIOMEN AVE,READING,PA,19602,40.333210,-75.912801,,61,5704360205,private
A1903866,NORTH CATHOLIC HIGH SCHOOL,1617 ROUTE 228,CRANBERRY TOWNSHIP,PA,16066,40.689160,-80.070001,,680,4123214823,private
