ncessId,name,address,city,state,zip,latitude,longitude,gradeRange,enrollment,phone,type
262601006255,Northwest High School,4200 VAN HORN RD,JACKSON,MI,49201,42.3299,-84.4685,9-12,972,(517)817-4702,public
262604006257,Norway High School,300 SECTION ST,NORWAY,MI,49870,45.7826,-87.9022,9-12,177,(906)563-9542,public
262613006263,Novi High School,24062 TAFT RD,NOVI,MI,48375,42.4638,-83.491,8-12,2101,(248)449-1500,public
262619006271,Oak Park High School,13701 OAK PARK BLVD,OAK PARK,MI,48237,42.4651,-83.1843,9-12,993,(248)336-7740,public
262622006276,Oakridge High School,5493 HALL RD,MUSKEGON,MI,49442,43.248349,-86.109598,9-12,561,(231)788-7300,public
262622006277,Oakridge Middle School,251 S WOLF LAKE RD,MUSKEGON,MI,49442,43.248429,-86.1081,5-12,283,(231)788-7400,public
262628006282,Okemos High School,2800 JOLLY RD,OKEMOS,MI,48864,42.6846,-84.4563,9-12,1466,(517)706-4900,public
262637006285,Olivet High School,255 FIRST ST,OLIVET,MI,49076,42.4464,-84.9167,9-12,448,(269)749-3671,public
262640006289,Onaway Senior High School,4549 M 33,ONAWAY,MI,49765,45.348988,-84.228292,9-12,160,(989)733-4800,public
262649006294,Onekama Consolidated Schools,5016 MAIN ST,ONEKAMA,MI,49675,44.364854,-86.201979,K-12,304,(231)889-5521,public
262652006295,Onsted Community High School,10109 SLEE RD,ONSTED,MI,49265,41.999738,-84.190329,9-12,389,(517)467-2171,public
262655006301,Ontonagon Area School,701 PARKER AVE,ONTONAGON,MI,49953,46.870308,-89.300213,K-12,275,(906)813-0614,public
262676006303,Orchard View Middle School,35 S SHERIDAN DR,MUSKEGON,MI,49442,43.251582,-86.185328,5-10,447,(231)760-1500,public
262676006304,Orchard View High School,16 N QUARTERLINE RD,MUSKEGON,MI,49442,43.253847,-86.190498,9-12,576,(231)760-1400,public
262694006308,Dollar BayTamarack City Area K12 School,48475 MAPLE ST,DOLLAR BAY,MI,49922,47.1179,-88.508,PK-12,306,(906)482-5812,public
262697006312,Oscoda Area High School,3550 E RIVER RD,OSCODA,MI,48750,44.4236,-83.3781,7-12,477,(989)739-9121,public
262706001733,Otsego West Campus High School,570 WASHINGTON ST,OTSEGO,MI,49078,42.455486,-85.711289,6-12,27,(269)694-7403,public
262706006319,Otsego High School,550 WASHINGTON ST,OTSEGO,MI,49078,42.455486,-85.711289,9-12,751,(269)694-7403,public
262715006325,OvidElsie High School,8989 E COLONY RD,ELSIE,MI,48831,43.0459,-84.3888,9-12,403,(989)834-2271,public
262718006327,OwendaleGagetown JrSr High School,7166 E MAIN ST,OWENDALE,MI,48754,43.729555,-83.264614,6-12,82,(989)678-4141,public
262721006332,Owosso High School,765 E NORTH ST,OWOSSO,MI,48867,43.014011,-84.160903,9-12,843,(989)723-8231,public
262724006338,Oxford High School,745 N OXFORD RD,OXFORD,MI,48371,42.838243,-83.260782,9-12,1690,(248)969-5100,public
262742006342,Parchment High School,1916 E G AVE,KALAMAZOO,MI,49004,42.3315,-85.5561,8-12,434,(269)488-1100,public
262766006352,Paw Paw High School,30609 E RED ARROW HWY,PAW PAW,MI,49079,42.2206,-85.8495,9-12,692,(269)415-5600,public
262769006354,Peck JrSr High School,222 E LAPEER ST,PECK,MI,48466,43.258,-82.8089,6-12,197,(810)378-5501,public
262772006356,Pellston MiddleHigh School,172 N PARK ST,PELLSTON,MI,49769,45.553,-84.7806,6-12,254,(231)539-8801,public
262781006362,Pennfield Senior High School,8299 PENNFIELD RD,BATTLE CREEK,MI,49017,42.3713,-85.1365,9-12,653,(269)961-9770,public
262784006363,Pentwater Public School,600 PARK ST,PENTWATER,MI,49449,43.7843,-86.4245,PK-12,232,(231)869-4100,public
262790006365,Perry High School,2555 W Britton Rd,Perry,MI,48872,42.832904,-84.210909,9-12,317,(517)625-3104,public
262793006372,Petoskey High School,1500 HILL ST,PETOSKEY,MI,49770,45.3712,-84.9365,9-12,909,(231)348-2160,public
262796006378,PewamoWestphalia MiddleHigh School,5101 S CLINTONIA RD,WESTPHALIA,MI,48894,42.9427,-84.8365,6-12,468,(989)587-5100,public
262802006380,Pickford Public Schools,333 S PLEASANT ST,PICKFORD,MI,49774,46.1545,-84.3601,PK-12,463,(906)647-4028,public
262814006385,Pinckney  Community High School,10255 DEXTER PINCKNEY RD,PINCKNEY,MI,48169,42.4499,-83.9303,9-12,685,(810)225-5500,public
262817006391,Pinconning High School,605 W 5TH ST,PINCONNING,MI,48650,43.8525,-83.9691,9-12,394,(989)308-0531,public
262820006393,Pine River Area High School,17445 PINE RIVER RD,LEROY,MI,49655,44.0645,-85.4886,8-12,417,(231)829-3841,public
262850006398,Pittsford Area High School,9304 HAMILTON RD,PITTSFORD,MI,49271,41.8634,-84.471,6-12,198,(517)523-3481,public
262853006402,Plainwell High School,684 102ND AVE,PLAINWELL,MI,49080,42.4375,-85.6539,9-12,815,(269)685-9554,public
262856001464,Plymouth High School,8400 N BECK RD,CANTON,MI,48187,42.3468,-83.499,6-12,1931,(734)582-5500,public
262856006419,Salem High School,46181 JOY RD,CANTON,MI,48187,42.3497,-83.4958,6-12,1859,(734)416-2800,public
262856006421,Canton High School,8415 N CANTON CENTER RD,CANTON,MI,48187,42.3469,-83.4924,6-12,1890,(734)416-2850,public
262874006444,Pontiac High School,1051 ARLENE AVE,PONTIAC,MI,48340,42.667684,-83.269334,9-12,935,(248)451-7424,public
262874008163,Bethune Adult Education,1051 Arlene Ave,Pontiac,MI,48340,42.667684,-83.269334,12-12,1,(248)451-7970,public
262883006473,Port Huron Northern High School,1799 KRAFFT RD,PORT HURON,MI,48060,43.0241,-82.4444,9-12,1169,(810)984-2671,public
262883006475,Port Huron High School,2215 COURT ST,PORT HURON,MI,48060,42.9719,-82.4504,9-12,1100,(810)984-2611,public
262889006482,Houghton Central High School,1603 GUNDLACH RD,HOUGHTON,MI,49931,47.109,-88.5661,9-12,461,(906)482-0450,public
262895006491,Portage Central High School,8135 S WESTNEDGE AVE,PORTAGE,MI,49002,42.1981,-85.5867,9-12,1420,(269)323-5200,public
262895006493,Portage Northern High School,1000 IDAHO AVE,PORTAGE,MI,49024,42.2344,-85.6006,9-12,1252,(616)323-5400,public
262912006497,Portland High School,1100 IONIA RD,PORTLAND,MI,48875,42.8812,-84.9183,9-12,702,(517)647-2981,public
262913006501,Posen Consolidated High School,10575 MICHIGAN AVE,POSEN,MI,49776,45.2684,-83.6974,7-12,104,(989)248-6500,public
262916006504,Potterville High School,422 N HIGH ST,POTTERVILLE,MI,48876,42.6308,-84.7363,9-12,229,(517)645-7609,public
262922006506,North Central Area Senior High School,3795 HWY US 2  41,POWERS,MI,49874,45.692178,-87.515564,9-12,94,(906)497-5226,public
262925006511,Quincy High School,18 COLFAX ST,QUINCY,MI,49082,41.9432,-84.88,7-12,391,(517)639-9245,public
262934006514,TriTownship School,10070 US HIGHWAY 2,RAPID RIVER,MI,49878,45.914404,-86.926335,K-12,278,(906)474-6411,public
262937006516,Ravenna High School,2766 S RAVENNA RD,RAVENNA,MI,49451,43.2026,-85.9454,9-12,306,(231)853-2218,public
262940006520,Reading High School,301 CHESTNUT ST,READING,MI,49274,41.8379,-84.7457,7-12,309,(517)283-2142,public
262946006525,Redford Union High School,17711 KINLOCH,REDFORD,MI,48240,42.420219,-83.302466,9-12,736,(313)242-4200,public
262949006534,Reed City High School,225 W CHURCH AVE,REED CITY,MI,49677,43.8667,-85.5126,9-12,437,(231)832-2224,public
262952006536,Reese High School,1696 S VAN BUREN RD,REESE,MI,48757,43.4603,-83.6833,9-12,257,(989)868-4191,public
262954006544,ReethsPuffer High School,1545 N ROBERTS RD,MUSKEGON,MI,49445,43.281,-86.2166,9-12,1177,(231)744-1647,public
262958006548,RepublicMichigamme School,227 MAPLE ST,REPUBLIC,MI,49879,46.3708,-87.9828,PK-12,86,(906)376-2277,public
262967006549,Richmond Community High School,35320 DIVISION RD,RICHMOND,MI,48062,42.8078,-82.76,9-12,530,(586)727-3225,public
262976006555,River Rouge High School,1460 COOLIDGE HWY,River Rouge,MI,48218,42.27553,-83.136828,9-12,966,(313)297-9600,public
262979006559,River Valley MiddleHigh School,15480 THREE OAKS RD,THREE OAKS,MI,49128,41.8393,-86.6113,6-12,287,(269)756-9541,public
262991006564,Riverview Community High School,12431 LONGSDORF ST,RIVERVIEW,MI,48193,42.1769,-83.1775,9-12,883,(734)285-7361,public
262994000242,Hart Middle School,6500 SHELDON RD,ROCHESTER HILLS,MI,48306,42.7008,-83.1251,6-12,1032,(248)726-4500,public
262994001286,Stoney Creek High School,6755 Sheldon Rd,ROCHESTER HILLS,MI,48306,42.699285,-83.121567,6-12,1524,(248)726-5700,public
262994006573,Rochester High School,180 S LIVERNOIS RD,ROCHESTER HILLS,MI,48307,42.6792,-83.1554,7-12,1690,(248)726-5400,public
262994006574,West Middle School,500 OLD PERCH RD,ROCHESTER HILLS,MI,48309,42.6739,-83.1734,6-12,843,(248)726-5000,public
262994006577,Rochester Adams High School,3200 W TIENKEN RD,ROCHESTER HILLS,MI,48306,42.6958,-83.1971,7-12,1534,(248)726-5200,public
262994006579,Reuther Middle School,1430 E AUBURN RD,ROCHESTER HILLS,MI,48307,42.6359,-83.1032,6-12,655,(248)726-4700,public
262994006580,Van Hoosen Middle School,1339 N ADAMS RD,ROCHESTER HILLS,MI,48306,42.6982,-83.198,6-12,864,(248)726-4900,public
262994006581,John M Schultz Educational Campus,1440 JOHN R RD,ROCHESTER HILLS,MI,48307,42.659934,-83.113719,9-12,55,(248)726-5900,public
262994009024,Rochester Community Schools Virtual Campus,1440 JOHN R RD,ROCHESTER HLS,MI,48307,42.659934,-83.113719,K-12,147,(248)726-5916,public
263003006588,Rockford High School,4100 KROES ST NE,ROCKFORD,MI,49341,43.0915,-85.5654,9-12,1819,(616)863-6030,public
263003006592,Rockford HS Freshman Center,4500 KROES ST NE,ROCKFORD,MI,49341,43.0923,-85.5576,9-12,597,(616)863-6348,public
263006006594,Rogers City High School,1033 W HURON AVE,ROGERS CITY,MI,49779,45.4165,-83.8248,6-12,268,(989)734-9170,public
263009006597,Romeo High School,62300 JEWELL RD,WASHINGTON,MI,48094,42.754393,-83.012207,9-12,1715,(586)752-0300,public
263012006606,Romulus Senior High School,9650 WAYNE RD,ROMULUS,MI,48174,42.2326,-83.3894,9-12,643,(734)532-1000,public
263012008080,Romulus Adult Education,9650 Wayne Rd,Romulus,MI,48174,42.23275,-83.389581,12-12,0,(734)532-1407,public
263012008721,Romulus Virtual Learning Center,9650 WAYNE RD,Romulus,MI,48174,42.232571,-83.389417,K-12,137,(734)632-1610,public
263021006628,Roseville High School,17855 COMMON RD,ROSEVILLE,MI,48066,42.519,-82.9368,9-12,1216,(586)445-5540,public
263030006637,Royal Oak High School,1500 LEXINGTON BLVD,ROYAL OAK,MI,48073,42.5236,-83.161,9-12,1341,(248)435-8500,public
263036006654,Rudyard Area Schools,11185 W 2ND ST,RUDYARD,MI,49780,46.229133,-84.597004,PK-12,603,(906)478-3771,public
263039000709,Career Opportunities Center,2102 WEISS ST,SAGINAW,MI,48602,43.4455,-83.969,9-12,13,(989)399-6150,public
263039001171,Saginaw Arts and Sciences Academy,1903 N NIAGARA ST,SAGINAW,MI,48602,43.4328,-83.944841,6-12,399,(989)399-5500,public
263039006656,Arthur Hill High School,3115 MACKINAW ST,SAGINAW,MI,48602,43.429933,-83.991301,9-12,726,(989)399-5800,public
263039006677,Saginaw High School,3100 WEBBER ST,SAGINAW,MI,48601,43.4064,-83.9258,9-12,405,(989)399-6000,public
263045006701,Heritage High School,3465 N CENTER RD,SAGINAW,MI,48603,43.4562,-84.0171,9-12,1396,(989)799-5790,public
263048006704,North Dickinson School,W6588 STATE HIGHWAY M69,FELCH,MI,49831,46.011418,-87.95998,K-12,260,(906)542-9281,public
263066006709,Saline High School,1300 CAMPUS PKWY,SALINE,MI,48176,42.1885,-83.7488,9-12,1605,(734)401-4201,public
263078006711,Sand Creek High School,6518 SAND CREEK HWY,SAND CREEK,MI,49279,41.8222,-84.1026,6-12,425,(517)436-3121,public
263084006714,Sandusky JuniorSenior High School,191 E PINETREE LN,SANDUSKY,MI,48471,43.4129,-82.8223,7-12,468,(810)648-3401,public
263093006717,Saranac JrSr High School,150 PLEASANT ST,SARANAC,MI,48881,42.9272,-85.2038,7-12,405,(616)642-1100,public
263096006720,Saugatuck High School,401 ELIZABETH ST,SAUGATUCK,MI,49453,42.6585,-86.1974,9-12,259,(269)857-2133,public
263099006724,Sault Area Middle School,684 MARQUETTE AVE,SAULT SAINTE MARIE,MI,49783,46.479632,-84.346643,5-10,533,(906)635-6604,public
263099006728,Sault Area High School,904 MARQUETTE AVE,SAULT SAINTE MARIE,MI,49783,46.477927,-84.343619,8-12,716,(906)635-6605,public
263099008098,Sault Area Career Center,904 MARQUETTE AVE,SAULT SAINTE MARIE,MI,49783,46.477927,-84.343619,9-12,0,(906)635-3839,public
263102006732,Schoolcraft High School,551 E LYONS ST,SCHOOLCRAFT,MI,49087,42.1232,-85.6292,7-12,499,(269)488-7350,public
263132006736,Shelby High School,641 N STATE ST,SHELBY,MI,49455,43.6197,-86.3621,9-12,376,(231)861-4452,public
263138006741,Shepherd  High School,301 S 4TH ST,SHEPHERD,MI,48883,43.521663,-84.690554,9-12,519,(989)828-6601,public
263222006751,South Lake High School,21900 E 9 MILE RD,SAINT CLAIR SHORES,MI,48080,42.4656,-82.902,9-12,516,(586)435-1401,public
263225001837,South Lyon East High School,52000 10 MILE RD,SOUTH LYON,MI,48178,42.465,-83.5658,9-12,1174,(248)573-8700,public
263225006755,South Lyon High School,1000 N LAFAYETTE ST,SOUTH LYON,MI,48178,42.4731,-83.6503,9-12,1293,(248)573-8150,public
263228006762,Lee M Thurston High School,26255 SCHOOLCRAFT,REDFORD,MI,48239,42.3837,-83.3014,9-12,883,(313)242-0600,public
263230006770,South Haven High School,600 ELKENBURG ST,SOUTH HAVEN,MI,49090,42.3914,-86.2703,9-12,569,(269)637-0500,public
263230008492,WAY South Haven,125 Veterans Dr,South Haven,MI,49090,42.4105,-86.2444,9-12,34,(269)637-0500,public
263231007791,University High School Academy,19301 W 12 MILE RD,Lathrup Village,MI,48076,42.500196,-83.235278,9-12,317,(248)746-4370,public
263231008774,Southfield High School for the Arts and Technology,24675 LAHSER RD,Southfield,MI,48033,42.469739,-83.261929,9-12,1208,(248)746-8606,public
263234006793,Southgate Anderson High School,15475 LEROY ST,SOUTHGATE,MI,48195,42.190652,-83.211784,9-12,990,(734)246-4611,public
263237006798,Sparta Senior High School,475 W SPARTAN DR,SPARTA,MI,49345,43.15047,-85.717581,9-12,851,(616)887-8213,public
263255001461,Spring Lake Alternative Education,14707 LEONARD RD,SPRING LAKE,MI,49456,43.05984,-86.152245,9-12,26,(616)847-7587,public
263255006806,Spring Lake High School,16140 148TH AVE,SPRING LAKE,MI,49456,43.062305,-86.152073,9-12,788,(616)846-5501,public
263261006808,Springport High School,300 W MAIN ST,SPRINGPORT,MI,49284,42.3774,-84.7034,9-12,303,(517)857-3475,public
263264006812,St Charles Community MiddleHigh School,881 W WALNUT ST,SAINT CHARLES,MI,48655,43.2981,-84.1537,7-12,326,(989)865-9991,public
263264008549,St Charles Virtual School,891 W Walnut St,Saint Charles,MI,48655,43.297305,-84.153108,2-12,81,(989)865-2415,public
263267006815,Lake Shore High School,22980 E 13 MILE RD,SAINT CLAIR SHORES,MI,48082,42.5221,-82.8809,9-12,950,(586)285-8900,public
263282006827,St Johns High School,501 W SICKLES ST,SAINT JOHNS,MI,48879,42.991067,-84.566178,9-12,892,(989)227-4100,public
263285006834,St Joseph High School,2521 STADIUM DR,SAINT JOSEPH,MI,49085,42.0888,-86.4921,9-12,988,(269)926-3200,public
263288006837,St Louis High School,113 E SAGINAW ST,SAINT LOUIS,MI,48880,43.4098,-84.6055,9-12,292,(989)681-2500,public
263291006842,West Iron County Middle  High School,701 GARFIELD AVE,IRON RIVER,MI,49935,46.0813,-88.6339,6-12,469,(906)265-5184,public
263294006846,StandishSterling Central JrSr High School,2401 GROVE STREET RD,STANDISH,MI,48658,44.014263,-83.954874,7-12,694,(989)846-3660,public
263300006852,Stephenson Area Public School,526 DIVISION ST,STEPHENSON,MI,49887,45.417639,-87.610608,K-12,442,(906)753-2222,public
263303006858,Stockbridge JrSr High School,416 N CLINTON ST,STOCKBRIDGE,MI,49285,42.4563,-84.1819,7-12,547,(517)851-7770,public
263309006864,Sturgis High School,216 VINEWOOD AVE,STURGIS,MI,49091,41.7975,-85.4002,9-12,993,(269)659-1515,public
263312006868,Summerfield JuniorSenior High School,17555 IDA WEST RD,PETERSBURG,MI,49270,41.9051,-83.7021,7-12,262,(734)279-1012,public
263336006871,Suttons Bay Senior High School,500 S ELM ST,SUTTONS BAY,MI,49682,44.97001,-85.656601,9-12,161,(231)271-8604,public
263336008250,Suttons Bay Virtual School,310 S ELM ST,Suttons Bay,MI,49682,44.971148,-85.6555,K-12,181,(231)271-8685,public
263341006876,Swan Valley High School,8400 OHERN RD,SAGINAW,MI,48609,43.4106,-84.0785,9-12,536,(989)921-2401,public
263342006881,Swartz Creek High School,1 DRAGON DR,SWARTZ CREEK,MI,48473,42.955847,-83.843047,9-12,1042,(810)591-1801,public
263351006885,Tawas Area High School,255 W M 55,TAWAS CITY,MI,48763,44.279206,-83.534432,9-12,346,(989)984-2100,public
263354006910,Taylor High School,11211 BEECH DALY RD,TAYLOR,MI,48180,42.2243,-83.2861,9-12,1394,(734)946-6551,public
263354007581,Taylor Career and Technical Center,9601 WESTLAKE ST,TAYLOR,MI,48180,42.238187,-83.278205,9-12,0,(313)295-5750,public
263372006918,Tecumseh High School,760 BROWN ST,TECUMSEH,MI,49286,42.012021,-83.958318,9-12,800,(517)423-6008,public
263375006922,Tekonsha Schools,245 S ELM ST,TEKONSHA,MI,49092,42.09,-84.9894,K-12,185,(517)767-4121,public
263381006924,Thornapple Kellogg High School,3885 BENDER RD,MIDDLEVILLE,MI,49333,42.7095,-85.4878,9-12,982,(269)795-3394,public
263384006930,Three Rivers High School,700 6TH AVE,THREE RIVERS,MI,49093,41.9494,-85.6163,9-12,653,(269)279-1120,public
263387000838,West Senior High,5376 N LONG LAKE RD,TRAVERSE CITY,MI,49685,44.7474,-85.6857,9-12,1509,(231)933-7502,public
263387006949,Central High School,1150 MILLIKEN DR,TRAVERSE CITY,MI,49686,44.7678,-85.589,8-12,1387,(231)933-6500,public
263390006956,Trenton High School,2601 CHARLTON RD,TRENTON,MI,48183,42.1427,-83.1999,9-12,892,(734)692-4531,public
263393006961,Tri County Senior High School,21338 KENDAVILLE RD,HOWARD CITY,MI,49329,43.370709,-85.509857,9-12,539,(231)937-4338,public
263426006966,Troy High School,4777 NORTHFIELD PKWY,Troy,MI,48098,42.5872,-83.1791,9-12,2094,(248)823-2700,public
263426006976,Athens High School,4333 JOHN R RD,Troy,MI,48085,42.5826,-83.1116,9-12,1545,(248)823-2900,public
263438006981,Ubly Community JrSr High School,2020 UNION ST,UBLY,MI,48475,43.7085,-82.9374,6-12,317,(989)658-8554,public
263441006983,Union City High School,430 SAINT JOSEPH ST,UNION CITY,MI,49094,42.0623,-85.1428,9-12,293,(517)741-8561,public
263444006987,UnionvilleSebewaing High School,2203 WILDNER RD,SEBEWAING,MI,48759,43.6951,-83.461,9-12,238,(989)883-2534,public
263447007005,Utica High School,47255 Shelby Rd,Utica,MI,48317,42.6417,-83.0404,10-12,1368,(586)797-2200,public
263447007009,Adlai Stevenson High School,39701 DODGE PARK RD,STERLING HEIGHTS,MI,48313,42.5866,-83.0129,9-12,1977,(586)797-1900,public
263447007018,Eisenhower High School,6500 25 MILE RD,SHELBY TOWNSHIP,MI,48316,42.6963,-83.0482,10-12,1835,(586)797-1300,public
263447007025,Henry Ford II High School,11911 CLINTON RIVER RD,STERLING HEIGHTS,MI,48313,42.6045,-83.0119,9-12,1717,(586)797-1600,public
263447007990,Joan C Sergent Instructional Resource Center,14200 CANAL RD,STERLING HEIGHTS,MI,48313,42.613979,-82.984003,9-12,0,(586)797-6800,public
263456007030,Belleville High School,501 W COLUMBIA AVE,BELLEVILLE,MI,48111,42.202286,-83.493914,7-12,1770,(734)697-9133,public
263462007040,Vanderbilt Area School,947 DONOVAN ST,VANDERBILT,MI,49795,45.1442,-84.654,K-12,98,(989)983-2561,public
263465007043,Vandercook Lake High School,1000 E GOLF AVE,JACKSON,MI,49203,42.2004,-84.3913,7-12,308,(517)782-8167,public
263468007048,Lincoln High School,22900 FEDERAL AVE,WARREN,MI,48089,42.4623,-83.0208,9-12,440,(586)758-8307,public
263468008651,Success Academy,23500 Mac Arthur Blvd,Warren,MI,48089,42.46768,-83.018171,6-12,81,(586)427-0836,public
263471007056,Vassar Senior High School,220 ATHLETIC ST,VASSAR,MI,48768,43.376173,-83.585421,6-12,481,(989)823-8534,public
263492007059,Vestaburg Community High School,7100 AVENUE B,VESTABURG,MI,48891,43.396793,-84.90756,7-12,252,(989)268-5343,public
263495007065,Vicksburg High School,501 E HIGHWAY ST,VICKSBURG,MI,49097,42.1152,-85.5258,9-12,728,(269)321-1088,public
263501007067,WakefieldMarenisco School,715 PUTNAM ST,WAKEFIELD,MI,49968,46.4777,-89.9374,PK-12,252,(906)224-9421,public
263504007069,Waldron Area Schools,13380 WALDRON RD,WALDRON,MI,49288,41.7328,-84.4198,K-12,261,(517)286-6251,public
263513007070,Walkerville Public School,145 LATHROP ST,WALKERVILLE,MI,49459,43.714484,-86.12211,PK-12,276,(231)873-4850,public
263516001289,Walled Lake Northern High School,6000 BOGIE LAKE RD,COMMERCE TOWNSHIP,MI,48382,42.6094,-83.4989,9-12,1485,(248)956-5300,public
